order_item_id,order_id,product_id,quantity,discount,line_revenue
OI01589-4,O01589,P004,1,0.0,1099.15
OI01590-1,O01590,P005,1,0.0,4822.28
OI01590-2,O01590,P028,1,0.0,3865.48
OI01591-1,O01591,P022,2,0.2,2314.56
OI01591-2,O01591,P001,2,0.0,9495.68
OI01591-3,O01591,P075,3,0.15,5790.08
OI01591-4,O01591,P036,2,0.05,8440.47
OI01592-1,O01592,P011,3,0.0,13357.5
OI01592-2,O01592,P032,1,0.05,4605.71
OI01593-1,O01593,P021,2,0.0,1530.58
OI01593-2,O01593,P032,1,0.05,4605.71
OI01594-1,O01594,P014,1,0.2,1891.37
OI01594-2,O01594,P009,1,0.05,2938.24
OI01595-1,O01595,P009,1,0.05,2938.24
OI01595-2,O01595,P051,1,0.1,1316.01
OI01595-3,O01595,P006,2,0.2,4437.22
OI01595-4,O01595,P001,2,0.15,8071.33
OI01596-1,O01596,P028,1,0.05,3672.21
OI01597-1,O01597,P008,3,0.0,14193.78
OI01598-1,O01598,P078,2,0.2,7014.4
OI01598-2,O01598,P050,1,0.0,2012.25
OI01599-1,O01599,P049,3,0.15,6549.34
OI01599-2,O01599,P071,1,0.2,2373.93
OI01599-3,O01599,P072,3,0.1,4179.22
OI01599-4,O01599,P042,1,0.1,768.11
OI01600-1,O01600,P066,2,0.15,2927.42
OI01600-2,O01600,P029,3,0.2,6733.42
OI01600-3,O01600,P012,2,0.15,3603.01
OI01601-1,O01601,P062,1,0.0,1973.83
OI01601-2,O01601,P012,2,0.05,4026.9
OI01601-3,O01601,P054,3,0.2,6450.36
OI01602-1,O01602,P067,1,0.05,3559.49
OI01602-2,O01602,P077,3,0.2,11584.22
OI01602-3,O01602,P054,1,0.0,2687.65
OI01603-1,O01603,P058,2,0.15,6365.53
OI01604-1,O01604,P069,2,0.15,7975.31
OI01604-2,O01604,P018,1,0.05,877.72
OI01604-3,O01604,P012,3,0.05,6040.35
OI01604-4,O01604,P080,3,0.2,4109.02
OI01605-1,O01605,P012,1,0.0,2119.42
OI01605-2,O01605,P038,1,0.15,2903.22
OI01605-3,O01605,P052,3,0.0,8238.75
OI01606-1,O01606,P045,2,0.15,8213.5
OI01606-2,O01606,P002,3,0.0,7680.06
OI01606-3,O01606,P055,2,0.0,4772.86
OI01606-4,O01606,P039,3,0.1,4276.48
OI01607-1,O01607,P009,2,0.1,5567.18
OI01608-1,O01608,P016,3,0.15,7585.1
OI01608-2,O01608,P040,3,0.15,7496.57
OI01608-3,O01608,P024,3,0.2,8715.22
OI01609-1,O01609,P072,3,0.1,4179.22
OI01609-2,O01609,P051,3,0.1,3948.02
OI01609-3,O01609,P018,3,0.15,2356.0
OI01610-1,O01610,P030,3,0.05,11549.8
OI01611-1,O01611,P038,3,0.05,9734.32
OI01612-1,O01612,P036,3,0.0,13327.05
OI01612-2,O01612,P002,2,0.0,5120.04
OI01612-3,O01612,P030,1,0.1,3647.3
OI01612-4,O01612,P068,2,0.15,2429.61
OI01613-1,O01613,P080,2,0.0,3424.18
OI01614-1,O01614,P004,2,0.15,1868.56
OI01614-2,O01614,P044,1,0.0,4685.14
OI01614-3,O01614,P022,1,0.0,1446.6
OI01614-4,O01614,P003,2,0.1,8891.41
OI01615-1,O01615,P030,3,0.05,11549.8
OI01615-2,O01615,P014,3,0.0,7092.63
OI01615-3,O01615,P072,3,0.2,3714.86
OI01615-4,O01615,P055,2,0.1,4295.57
OI01616-1,O01616,P076,2,0.15,3492.8
OI01616-2,O01616,P033,3,0.05,10719.85
OI01617-1,O01617,P057,2,0.2,7726.99
OI01617-2,O01617,P010,1,0.2,2275.43
OI01618-1,O01618,P011,2,0.15,7569.25
OI01618-2,O01618,P076,1,0.0,2054.59
OI01618-3,O01618,P025,3,0.1,7806.81
OI01618-4,O01618,P030,1,0.0,4052.56
OI01619-1,O01619,P054,1,0.2,2150.12
OI01619-2,O01619,P034,3,0.15,10389.72
OI01619-3,O01619,P050,1,0.0,2012.25
OI01620-1,O01620,P030,1,0.0,4052.56
OI01621-1,O01621,P060,2,0.2,6499.18
OI01621-2,O01621,P076,3,0.1,5547.39
OI01621-3,O01621,P010,3,0.0,8532.87
OI01621-4,O01621,P048,2,0.0,8331.44
OI01622-1,O01622,P071,3,0.0,8902.23
OI01622-2,O01622,P080,2,0.05,3252.97
OI01622-3,O01622,P034,1,0.0,4074.4
OI01622-4,O01622,P066,2,0.2,2755.22
OI01623-1,O01623,P014,1,0.1,2127.79
OI01623-2,O01623,P030,2,0.0,8105.12
OI01623-3,O01623,P039,1,0.1,1425.49
OI01623-4,O01623,P057,2,0.1,8692.87
OI01624-1,O01624,P077,3,0.2,11584.22
OI01624-2,O01624,P025,3,0.0,8674.23
OI01624-3,O01624,P079,2,0.0,3538.74
OI01625-1,O01625,P044,3,0.1,12649.88
OI01626-1,O01626,P054,3,0.1,7256.66
OI01626-2,O01626,P001,3,0.0,14243.52
OI01626-3,O01626,P073,1,0.0,1263.86
OI01627-1,O01627,P019,2,0.15,1476.98
OI01627-2,O01627,P045,3,0.05,13769.69
OI01627-3,O01627,P037,1,0.2,2330.98
OI01628-1,O01628,P054,3,0.05,7659.8
OI01628-2,O01628,P012,3,0.0,6358.26
OI01628-3,O01628,P021,3,0.05,2181.08
OI01628-4,O01628,P072,1,0.15,1315.68
OI01629-1,O01629,P024,3,0.0,10894.02
OI01629-2,O01629,P053,2,0.2,6947.65
OI01629-3,O01629,P057,1,0.2,3863.5
OI01629-4,O01629,P074,2,0.15,7670.11
OI01630-1,O01630,P030,2,0.05,7699.86
OI01630-2,O01630,P005,3,0.15,12296.81
OI01630-3,O01630,P055,2,0.05,4534.22
OI01631-1,O01631,P064,1,0.2,1560.48
OI01631-2,O01631,P037,3,0.0,8741.16
OI01632-1,O01632,P050,2,0.15,3420.82
OI01633-1,O01633,P031,3,0.0,1187.34
OI01633-2,O01633,P056,3,0.2,10243.56
OI01633-3,O01633,P068,1,0.0,1429.18
OI01633-4,O01633,P067,1,0.15,3184.81
OI01634-1,O01634,P005,2,0.0,9644.56
OI01635-1,O01635,P035,3,0.15,8432.72
OI01635-2,O01635,P040,2,0.15,4997.71
OI01635-3,O01635,P063,2,0.0,2831.14
OI01636-1,O01636,P065,2,0.0,8768.98
OI01636-2,O01636,P059,3,0.0,4706.4
OI01637-1,O01637,P041,1,0.05,2545.46
OI01638-1,O01638,P062,2,0.0,3947.66
OI01638-2,O01638,P066,1,0.2,1377.61
OI01639-1,O01639,P071,2,0.0,5934.82
OI01639-2,O01639,P017,3,0.05,5188.77
OI01639-3,O01639,P066,1,0.15,1463.71
OI01639-4,O01639,P076,3,0.1,5547.39
OI01640-1,O01640,P010,1,0.0,2844.29
OI01640-2,O01640,P017,1,0.0,1820.62
OI01640-3,O01640,P050,3,0.05,5734.91
OI01640-4,O01640,P062,1,0.1,1776.45
OI01641-1,O01641,P048,2,0.15,7081.72
OI01641-2,O01641,P034,3,0.2,9778.56
OI01641-3,O01641,P006,1,0.15,2357.27
OI01641-4,O01641,P047,1,0.2,2908.56
OI01642-1,O01642,P050,3,0.15,5131.24
OI01643-1,O01643,P055,3,0.1,6443.36
OI01643-2,O01643,P016,3,0.0,8923.65
OI01643-3,O01643,P014,3,0.1,6383.37
OI01644-1,O01644,P075,1,0.2,1816.5
OI01644-2,O01644,P059,1,0.15,1333.48
OI01644-3,O01644,P012,2,0.1,3814.96
OI01645-1,O01645,P002,2,0.05,4864.04
OI01645-2,O01645,P011,1,0.15,3784.62
OI01645-3,O01645,P001,1,0.05,4510.45
OI01646-1,O01646,P026,1,0.2,3411.88
OI01646-2,O01646,P023,3,0.0,13500.09
OI01646-3,O01646,P015,1,0.1,1129.0
OI01647-1,O01647,P039,3,0.2,3801.31
OI01647-2,O01647,P046,2,0.0,2725.94
OI01648-1,O01648,P070,2,0.15,3721.69
OI01648-2,O01648,P080,3,0.2,4109.02
OI01649-1,O01649,P025,3,0.05,8240.52
OI01650-1,O01650,P038,1,0.05,3244.77
OI01651-1,O01651,P064,1,0.0,1950.6
OI01651-2,O01651,P013,2,0.0,6235.38
OI01651-3,O01651,P009,1,0.2,2474.3
OI01651-4,O01651,P033,3,0.0,11284.05
OI01652-1,O01652,P014,2,0.2,3782.74
OI01653-1,O01653,P044,1,0.2,3748.11
OI01653-2,O01653,P042,3,0.2,2048.28
OI01653-3,O01653,P023,2,0.1,8100.05
OI01653-4,O01653,P011,2,0.2,7124.0
OI01654-1,O01654,P039,2,0.05,3009.37
OI01655-1,O01655,P050,3,0.05,5734.91
OI01655-2,O01655,P041,2,0.05,5090.92
OI01655-3,O01655,P031,3,0.0,1187.34
OI01655-4,O01655,P047,3,0.2,8725.68
OI01656-1,O01656,P017,2,0.05,3459.18
OI01657-1,O01657,P049,3,0.1,6934.6
OI01657-2,O01657,P071,3,0.0,8902.23
OI01657-3,O01657,P021,1,0.15,650.5
OI01657-4,O01657,P072,3,0.0,4643.58
OI01658-1,O01658,P029,2,0.15,4769.5
OI01658-2,O01658,P052,2,0.2,4394.0
OI01658-3,O01658,P070,1,0.1,1970.31
OI01658-4,O01658,P075,1,0.15,1930.03
OI01659-1,O01659,P058,3,0.05,10671.63
OI01659-2,O01659,P014,2,0.15,4019.16
OI01659-3,O01659,P034,2,0.1,7333.92
OI01659-4,O01659,P069,1,0.2,3753.09
OI01660-1,O01660,P075,3,0.15,5790.08
OI01660-2,O01660,P061,3,0.15,11358.03
OI01661-1,O01661,P056,3,0.05,12164.23
OI01662-1,O01662,P073,1,0.0,1263.86
OI01662-2,O01662,P034,2,0.0,8148.8
OI01663-1,O01663,P045,1,0.05,4589.9
OI01663-2,O01663,P079,1,0.1,1592.43
OI01664-1,O01664,P071,3,0.0,8902.23
OI01664-2,O01664,P064,2,0.0,3901.2
OI01664-3,O01664,P037,2,0.15,4953.32
OI01664-4,O01664,P012,2,0.15,3603.01
OI01665-1,O01665,P031,1,0.05,375.99
OI01666-1,O01666,P027,3,0.15,10641.84
OI01666-2,O01666,P035,3,0.0,9920.85
OI01666-3,O01666,P012,1,0.05,2013.45
OI01667-1,O01667,P068,3,0.0,4287.54
OI01667-2,O01667,P040,2,0.0,5879.66
OI01667-3,O01667,P019,2,0.15,1476.98
OI01667-4,O01667,P024,3,0.15,9259.92
OI01668-1,O01668,P066,3,0.1,4649.43
OI01669-1,O01669,P016,3,0.05,8477.47
OI01669-2,O01669,P045,1,0.0,4831.47
OI01669-3,O01669,P031,1,0.0,395.78
OI01669-4,O01669,P008,3,0.0,14193.78
OI01670-1,O01670,P015,3,0.0,3763.32
OI01671-1,O01671,P067,3,0.05,10678.47
OI01671-2,O01671,P079,3,0.15,4511.89
OI01671-3,O01671,P028,1,0.15,3285.66
OI01671-4,O01671,P064,3,0.0,5851.8
OI01672-1,O01672,P024,3,0.0,10894.02
OI01672-2,O01672,P048,3,0.1,11247.44
OI01672-3,O01672,P069,3,0.1,12666.67
OI01673-1,O01673,P072,3,0.15,3947.04
OI01674-1,O01674,P034,3,0.0,12223.2
OI01674-2,O01674,P003,1,0.0,4939.67
OI01675-1,O01675,P050,2,0.0,4024.5
OI01675-2,O01675,P043,2,0.0,6985.64
OI01675-3,O01675,P021,1,0.2,612.23
OI01676-1,O01676,P065,3,0.0,13153.47
OI01676-2,O01676,P019,2,0.15,1476.98
OI01676-3,O01676,P066,3,0.15,4391.13
OI01677-1,O01677,P014,3,0.15,6028.74
OI01678-1,O01678,P059,1,0.1,1411.92
OI01678-2,O01678,P047,2,0.2,5817.12
OI01678-3,O01678,P028,2,0.15,6571.32
OI01678-4,O01678,P022,3,0.0,4339.8
OI01679-1,O01679,P078,1,0.1,3945.6
OI01679-2,O01679,P062,3,0.05,5625.42
OI01680-1,O01680,P032,3,0.0,14544.36
OI01681-1,O01681,P015,3,0.0,3763.32
OI01681-2,O01681,P072,3,0.2,3714.86
OI01681-3,O01681,P017,1,0.05,1729.59
OI01681-4,O01681,P018,3,0.0,2771.76
OI01682-1,O01682,P078,3,0.0,13152.0
OI01682-2,O01682,P004,1,0.0,1099.15
OI01682-3,O01682,P050,1,0.0,2012.25
OI01683-1,O01683,P003,1,0.1,4445.7
OI01684-1,O01684,P033,2,0.15,6394.3
OI01685-1,O01685,P046,2,0.2,2180.75
OI01685-2,O01685,P003,3,0.15,12596.16
OI01685-3,O01685,P073,3,0.2,3033.26
OI01686-1,O01686,P037,2,0.1,5244.7
OI01686-2,O01686,P062,2,0.05,3750.28
OI01687-1,O01687,P047,1,0.2,2908.56
OI01687-2,O01687,P004,3,0.05,3132.58
OI01687-3,O01687,P024,3,0.0,10894.02
OI01688-1,O01688,P023,2,0.2,7200.05
OI01688-2,O01688,P066,3,0.05,4907.73
OI01688-3,O01688,P048,3,0.1,11247.44
OI01689-1,O01689,P055,3,0.1,6443.36
OI01689-2,O01689,P034,1,0.2,3259.52
OI01689-3,O01689,P035,1,0.15,2810.91
OI01690-1,O01690,P033,3,0.15,9591.44
OI01690-2,O01690,P053,2,0.2,6947.65
OI01690-3,O01690,P058,3,0.1,10109.96
OI01691-1,O01691,P029,1,0.1,2525.03
OI01691-2,O01691,P066,3,0.1,4649.43
OI01691-3,O01691,P065,3,0.15,11180.45
OI01691-4,O01691,P058,2,0.2,5991.09
OI01692-1,O01692,P076,2,0.1,3698.26
OI01692-2,O01692,P015,3,0.05,3575.15
OI01692-3,O01692,P004,3,0.2,2637.96
OI01693-1,O01693,P011,1,0.05,4229.88
OI01693-2,O01693,P019,1,0.0,868.81
OI01694-1,O01694,P024,2,0.15,6173.28
OI01694-2,O01694,P011,1,0.1,4007.25
OI01694-3,O01694,P070,2,0.2,3502.77
OI01694-4,O01694,P001,3,0.2,11394.82
OI01695-1,O01695,P069,3,0.15,11962.97
OI01695-2,O01695,P039,2,0.0,3167.76
OI01695-3,O01695,P007,3,0.0,2498.52
OI01696-1,O01696,P075,2,0.0,4541.24
OI01696-2,O01696,P041,2,0.2,4287.09
OI01696-3,O01696,P051,1,0.0,1462.23
OI01696-4,O01696,P058,1,0.2,2995.54
OI01697-1,O01697,P026,1,0.15,3625.12
OI01698-1,O01698,P076,3,0.2,4931.02
OI01698-2,O01698,P008,1,0.05,4494.7
OI01698-3,O01698,P067,1,0.1,3372.15
OI01699-1,O01699,P006,3,0.0,8319.78
OI01699-2,O01699,P051,2,0.15,2485.79
OI01700-1,O01700,P047,2,0.1,6544.26
